id,person,noc,game
63556,46036,43,11
169424,121891,122,16
49216,35682,43,21
7177,5323,24,11
133689,96397,41,19
58443,42302,43,35
118713,85711,151,21
21730,15846,87,19
170896,122945,56,1
60372,43708,29,36
171587,123458,2,30
128329,92601,8,28
24852,18095,43,0
110630,79842,160,36
98003,70770,99,11
22303,16242,3,9
10288,7615,112,26
130189,93916,2,7
76973,55740,79,29
76119,55094,40,37
31657,23104,102,0
31297,22852,43,28
34674,25276,29,7
56370,40787,2,0
115375,83336,26,7
173572,124935,27,41
134661,97085,160,27
114030,82354,74,25
82881,60024,182,37
129473,93419,29,20
101683,73445,66,19
13207,9704,19,35
49327,35764,79,35
120242,86802,39,11
4197,3137,3,15
47363,34387,73,37
31330,22876,87,34
153779,110825,86,20
3025,2288,14,4
18603,13634,8,1
17121,12566,72,28
72516,52498,70,28
115991,83771,151,21
83654,60556,29,19
1003,752,24,21
35422,25811,10,34
72441,52448,3,25
37736,27470,2,7
162472,116975,94,35
60819,44041,10,8
123471,89137,3,11
183187,131894,166,0
29961,21869,25,9
58808,42577,160,26
1436,1071,60,21
60509,43812,40,1
78577,56952,70,33
10234,7581,87,25
98126,70858,7,14
68029,49274,3,7
128894,93020,72,30
179384,129116,79,0
116546,84175,12,35
67581,48953,5,20
17588,12902,129,19
45482,33038,26,28
109463,79023,94,11
5352,3980,79,13
16208,11888,79,30
55411,40100,72,42
179322,129075,79,0
124669,89995,8,2
184514,132836,10,12
6748,5002,73,32
60166,43557,14,19
53607,38771,3,49
165178,118909,22,12
139483,100540,14,11
132617,95616,6,36
127323,91895,149,26
13103,9630,3,26
77438,56096,40,20
67430,48852,172,1
148733,107168,41,38
184508,132834,27,33
7337,5437,70,11
49746,36056,14,16
57901,41908,2,46
140182,101036,101,35
103633,74808,41,7
173885,125150,132,19
754,561,20,35
175791,126528,3,14
166841,120077,94,4
67300,48751,86,20
75073,54328,147,11
135242,97499,40,13
139243,100365,3,28
86894,62838,13,35
127472,92000,3,47
173093,124586,29,12
30050,21935,5,2
14855,10898,79,15
146309,105436,70,1
46123,33501,102,21
74819,54137,76,18
104795,75641,90,18
124935,90183,56,37
123595,89232,27,37
140868,101521,25,28
79994,57976,70,20
166261,119670,87,20
105847,76411,130,29
63921,46308,43,0
104234,75242,173,11
89414,64600,79,46
19846,14511,14,13
163468,117676,70,28
92230,66649,31,21
91408,66042,8,34
99528,71874,79,0
144621,104236,79,1
4361,3264,3,44
109419,78992,43,21
159322,114793,40,11
106268,76700,130,16
73221,53014,3,0
6683,4958,20,1
9303,6899,87,47
139020,100194,2,25
112261,81040,102,21
178264,128325,94,0
84670,61276,43,11
181327,130535,94,1
110249,79573,41,19
122354,88323,50,14
94160,68034,117,26
146718,105733,14,19
169451,121913,27,4
177268,127608,40,21
157888,113804,87,33
105853,76417,72,25
70283,50895,87,0
106148,76622,32,36
116960,84460,177,0
173554,124922,14,35
159466,114891,8,38
63067,45678,4,35
118374,85466,1,2
38940,28345,87,1
74458,53873,132,19
147188,106054,3,40
157220,113329,207,18
123974,89501,1,32
30317,22137,6,35
146458,105543,87,14
161842,116550,34,25
1641,1227,20,0
163233,117510,131,19
115584,83486,94,36
117463,84810,27,26
34000,24796,5,20
73056,52889,40,0
71980,52117,6,9
19413,14215,3,25
143675,103523,14,9
38623,28107,185,20
35025,25534,43,12
117218,84646,87,26
87817,63464,27,41
94973,68642,75,42
126949,91633,6,25
64181,46497,5,30
29809,21766,3,7
150228,108248,50,28
4810,3590,147,18
160798,115820,0,28
152748,110081,6,25
39673,28843,43,1
46964,34108,72,14
47978,34806,81,37
112182,80985,56,16
31501,22985,8,3
71609,51861,3,42
116955,84458,166,0
157015,113191,120,19
67927,49197,79,0
33910,24739,41,31
165645,119238,87,33
42012,30513,8,19
139123,100271,18,13
47239,34304,3,2
67675,49009,1,12
156248,112604,79,16
171299,123240,106,36
170409,122610,95,21
175711,126478,40,1
19655,14383,130,0
77250,55957,147,9
176896,127331,94,33
18481,13549,18,18
153702,110772,90,20
42595,30938,13,28
14161,10390,9,1
180511,129933,43,20
121254,87502,84,28
67636,48984,75,26
172358,124032,2,12
51551,37323,120,11
94284,68129,73,0
96446,69676,79,21
84191,60938,130,33
156053,112445,147,0
48212,34964,14,29
103315,74594,14,35
186673,134339,132,1
150376,108361,202,28
78487,56889,29,19
92877,67132,9,1
15244,11187,56,1
103380,74638,10,28
64291,46574,3,44
166858,120090,70,7
148558,107047,40,34
45774,33244,8,14
1858,1393,56,32
162965,117325,70,1
55075,39855,14,31
52975,38342,43,12
62622,45352,147,28
133110,95970,43,20
176289,126891,18,21
115592,83492,125,26
131186,94614,24,0
117664,84950,40,33
111557,80526,56,16
67513,48905,29,28
158657,114331,8,16
120741,87140,26,1
176600,127117,70,35
172191,123905,2,9
117728,84997,120,18
156582,112855,73,19
144637,104248,3,21
6081,4514,94,9
34535,25182,27,24
48179,34939,14,0
100443,72548,94,39
124512,89880,29,29
39253,28563,117,0
168226,121037,40,19
126172,91061,147,28
181096,130367,72,33
184171,132589,0,12
3765,2818,3,21
144834,104373,86,12
128426,92674,102,9
20495,14973,56,7
166842,120078,18,19
174072,125280,50,14
118014,85213,84,28
150049,108121,147,37
150329,108324,41,31
184399,132759,27,27
156242,112599,29,33
13762,10106,43,35
68820,49847,29,36
105913,76463,87,13
111086,80169,70,19
128342,92612,19,20
63618,46085,100,12
95317,68885,43,12
96759,69905,0,28
130139,93883,148,27
88184,63718,3,9
148438,106963,3,28
134221,96766,86,19
28642,20904,183,1
163160,117464,4,13
11081,8198,29,34
127748,92195,20,19
97020,70086,8,32
124217,89663,18,38
8777,6511,3,11
87666,63347,3,3
51339,37178,41,7
107011,77258,125,9
4410,3304,88,26
2236,1660,86,21
121066,87360,41,20
185670,133651,0,12
84946,61458,2,33
85664,61968,21,20
103035,74394,76,19
175517,126337,3,32
27365,19959,18,1
149884,107995,44,20
36008,26223,10,11
183244,131941,21,12
10875,8048,26,26
166218,119644,21,11
98458,71099,10,37
65584,47508,2,25
128752,92912,151,21
1638,1224,73,0
80433,58292,74,41
81280,58888,179,0
166410,119773,2,37
29044,21206,79,12
66126,47918,110,21
155374,111937,41,38
181073,130347,74,27
27020,19698,202,28
119782,86497,3,9
155828,112272,87,19
178788,128700,75,35
102338,73902,14,29
174390,125512,18,19
28978,21150,8,39
31226,22799,87,11
81241,58857,11,37
85007,61500,130,33
87751,63413,2,24
43079,31294,130,24
45302,32912,30,9
104253,75256,14,25
146671,105701,21,12
147862,106543,40,19
9593,7117,106,20
38300,27891,87,21
98552,71164,8,36
108117,78067,48,20
121775,87882,87,14
112288,81055,6,20
74513,53905,8,37
48671,35286,63,0
156256,112611,79,13
70886,51343,19,16
16414,12033,3,0
2088,1552,29,11
114717,82865,96,20
106607,76968,41,19
114282,82540,178,11
178035,128152,70,1
74588,53960,94,19
110982,80091,3,21
130740,94311,27,35
12696,9339,64,28
76382,55293,79,46
178816,128718,75,39
103831,74958,87,19
53976,39047,22,36
73057,52890,41,16
69080,50036,0,11
70597,51131,172,11
135755,97868,3,1
3295,2476,27,22
37734,27469,2,26
186711,134365,6,9
143493,103393,75,36
160172,115389,43,9
166736,120003,29,3
60924,44114,101,11
105415,76094,117,9
50906,36861,79,17
53319,38566,10,12
137806,99336,61,20
154460,111295,117,29
92756,67039,3,29
73748,53381,94,0
97031,70095,29,29
54606,39511,13,12
12724,9358,39,19
82557,59791,147,12
116475,84123,87,20
124470,89846,24,1
114698,82850,3,20
27141,19795,43,32
21198,15473,3,37
119172,86033,70,8
14915,10937,11,20
180408,129862,41,0
166460,119814,8,26
41515,30156,8,33
143421,103343,147,20
7004,5185,8,13
121138,87414,14,1
162073,116697,29,20
124471,89847,29,36
49313,35752,98,15
151518,109201,70,9
175775,126520,40,29
99514,71865,5,6
5302,3944,79,46
156784,113013,14,9
130486,94132,73,19
132457,95513,10,2
64377,46638,40,34
8336,6191,48,11
118423,85507,1,16
21295,15546,87,36
127774,92214,50,0
137119,98829,3,32
168105,120943,8,12
130086,93846,74,28
90222,65168,2,0
158445,114185,3,19
179890,129478,130,32
178011,128134,3,12
144289,103984,22,40
15212,11162,48,20
62492,45247,87,41
89593,64731,94,38
81876,59304,104,11
164694,118568,70,20
60741,43982,3,26
131318,94709,3,31
15773,11568,40,19
118816,85782,18,12
172111,123844,2,21
153103,110337,147,19
12846,9442,29,33
66780,48386,14,4
45021,32715,79,9
122166,88187,24,21
25287,18409,3,18
43368,31503,40,23
182252,131207,3,4
44883,32619,125,21
176446,127002,160,36
37920,27606,8,28
142285,102552,159,19
182691,131516,70,5
115366,83329,90,1
3612,2710,8,46
80500,58340,43,20
127394,91947,1,35
175371,126235,14,34
92983,67211,8,27
143453,103363,94,11
3070,2320,40,17
64641,46838,41,20
134612,97051,148,37
58891,42633,22,11
105915,76464,22,9
80219,58143,29,29
16509,12105,10,21
81441,59020,143,28
183301,131983,10,21
68815,49842,74,25
109426,78996,3,28
24563,17894,10,0
40179,29213,18,38
48645,35266,87,46
12972,9534,43,0
56645,40996,87,35
61502,44531,72,38
88080,63646,117,28
39594,28790,3,25
97821,70639,21,21
123491,89156,42,25
96204,69509,54,1
106244,76684,8,32
67313,48762,117,29
3043,2298,18,1
51074,36975,43,32
104906,75716,67,20
91011,65744,27,24
52250,37828,3,11
120269,86820,4,28
143279,103247,120,11
160779,115808,3,44
129316,93309,192,35
55382,40079,74,35
159209,114719,118,33
39621,28808,94,10
153547,110661,64,27
58742,42523,3,34
129033,93117,79,51
2602,1954,32,11
16815,12337,41,1
50781,36780,41,21
153611,110707,130,28
51831,37529,162,28
69445,50288,117,2
51817,37519,8,3
95299,68873,194,12
102860,74263,0,12
27676,20192,202,27
71685,51909,29,12
19742,14433,87,12
136801,98601,40,13
107523,77632,10,21
30839,22516,14,34
30907,22566,26,27
57989,41978,2,37
92116,66569,79,37
166884,120111,60,21
113152,81698,118,14
131062,94535,14,29
123997,89509,87,36
131818,95066,86,12
64475,46712,72,28
34223,24963,5,23
80669,58447,3,17
154117,111055,43,21
141900,102272,72,17
66728,48353,70,20
114625,82787,147,25
51044,36954,73,0
147834,106525,40,34
90794,65583,9,28
122224,88224,73,1
97532,70439,3,20
82140,59495,40,49
27744,20239,0,11
101127,73043,41,41
33225,24241,41,19
109894,79337,115,11
70655,51172,50,31
134064,96650,18,12
27261,19875,125,26
183653,132226,24,26
76743,55576,209,20
83492,60449,87,1
98174,70892,102,27
8927,6618,29,36
108551,78383,84,0
108386,78264,20,35
21545,15722,41,22
3476,2605,26,16
16559,12142,40,21
76045,55044,4,2
10301,7626,93,16
154068,111019,13,35
94861,68555,8,34
145945,105170,72,25
161495,116318,79,13
185304,133392,27,35
56695,41032,25,16
95440,68972,0,12
1319,983,58,12
21557,15728,19,20
2889,2184,154,19
181592,130732,87,34
65759,47643,75,27
12956,9524,8,20
129233,93252,98,6
90106,65090,94,5
175618,126411,6,36
36093,26291,2,34
52354,37902,8,34
47443,34450,8,38
154497,111320,5,25
65449,47409,43,20
153711,110781,160,16
80110,58059,86,1
64747,46915,79,15
118916,85848,74,28
60605,43882,193,28
70332,50931,101,19
111789,80699,108,25
4339,3246,110,5
179010,128846,3,0
13419,9852,48,33
34998,25512,77,20
45656,33160,72,9
138215,99629,10,19
92193,66622,3,16
126067,90983,147,35
182608,131461,27,36
95635,69100,0,21
69471,50306,58,36
74013,53564,160,45
173033,124553,3,19
76329,55250,101,27
177135,127510,79,6
110217,79550,101,27
81329,58929,34,25
32313,23587,42,1
50987,36915,3,9
85922,62162,130,42
84761,61332,79,0
96054,69406,41,21
5403,4016,185,27
108772,78526,1,14
162548,117036,70,6
186287,134071,0,20
83277,60298,30,25
88235,63759,98,15
128495,92727,27,35
3593,2696,51,12
94343,68169,73,0
49076,35576,5,11
164322,118302,23,28
27032,19707,202,20
100720,72755,29,20
120837,87206,70,28
185731,133691,0,19
105692,76300,3,7
148969,107338,40,29
162307,116864,29,1
174062,125273,130,13
64734,46904,8,16
11672,8608,130,33
132100,95266,73,37
110325,79624,132,12
90881,65645,0,0
58602,42426,73,19
49721,36041,112,28
68343,49495,72,29
33249,24257,3,47
38544,28049,185,26
130518,94155,40,20
111041,80134,70,12
9950,7363,40,0
68263,49439,75,36
15133,11104,75,36
69110,50055,50,34
93640,67668,147,11
73706,53354,3,50
95054,68701,101,11
111747,80672,3,7
74779,54106,41,15
36521,26605,102,7
150295,108297,8,42
141633,102072,54,38
64362,46626,3,13
165351,119022,8,42
21256,15516,41,18
96752,69900,117,2
2020,1505,87,37
152719,110062,13,26
50401,36512,8,5
27988,20405,86,20
155418,111966,101,20
182191,131166,87,27
186706,134362,13,26
174862,125858,20,36
56297,40730,74,39
43504,31609,29,35
61601,44607,70,1
178993,128835,130,16
109972,79386,8,36
130346,94032,94,37
125535,90612,22,29
154063,111015,169,0
39251,28561,24,16
66556,48225,134,21
24587,17911,14,28
166803,120047,1,0
45222,32858,79,31
24468,17820,123,25
46664,33883,75,36
126313,91169,8,20
179475,129185,87,29
80542,58367,87,29
108802,78550,24,11
170915,122957,70,19
93828,67796,147,20
45736,33216,10,25
47035,34161,87,19
76244,55189,87,9
111942,80811,29,19
67089,48606,70,25
161004,115959,4,27
157165,113288,120,12
155042,111700,41,20
152876,110169,130,27
131438,94796,3,44
155704,112183,13,35
27173,19817,8,3
40433,29382,12,19
164011,118066,6,17
170917,122958,79,26
3797,2843,3,10
148,106,14,25
80242,58163,43,28
42822,31105,101,19
152426,109865,3,26
168559,121271,77,12
172485,124136,2,20
97580,70470,202,19
140075,100958,14,16
119246,86093,87,46
90679,65505,3,17
104367,75341,10,14
115564,83473,50,19
47025,34156,15,28
86708,62711,4,15
139249,100370,79,46
78339,56774,130,8
61787,44747,79,36
136329,98277,87,19
28225,20583,50,36
21913,15970,101,20
153445,110585,39,37
179622,129285,3,9
135074,97365,106,1
56627,40982,98,19
18319,13426,20,1
125606,90665,37,1
8493,6299,3,19
145969,105188,98,5
163565,117749,0,25
172713,124305,2,29
116249,83955,147,20
15033,11025,8,11
158374,114135,72,8
98121,70854,14,26
139343,100441,20,0
40971,29762,220,19
3304,2483,13,36
162633,117095,2,19
63355,45886,31,36
184042,132497,3,2
133778,96462,18,21
154382,111239,87,33
16681,12239,101,19
68099,49320,74,25
34492,25154,3,33
77958,56492,4,13
152511,109919,73,1
159351,114814,40,29
153165,110387,56,35
114137,82435,72,1
131140,94582,8,14
55530,40184,72,34
73964,53533,209,0
91176,65864,1,2
132745,95701,117,35
165979,119471,79,6
14988,10991,106,1
169917,122262,3,10
98872,71397,87,26
40925,29724,8,27
146175,105341,70,41
96882,69990,6,33
153037,110286,87,16
180507,129931,3,1
164330,118307,94,1
132603,95610,6,9
162538,117027,21,12
144279,103976,132,11
167309,120404,87,34
114839,82959,70,7
61544,44562,40,21
110629,79841,98,0
4747,3541,5,13
7770,5763,114,20
173429,124829,22,27
13131,9653,50,12
75120,54364,147,20
90818,65600,40,11
50081,36298,10,37
98330,71011,112,19
30641,22367,87,28
16771,12305,4,48
164439,118389,73,25
169462,121922,129,12
162925,117293,4,14
45454,33017,26,3
2746,2069,11,11
110620,79834,13,20
42080,30564,73,29
58266,42175,79,29
136679,98517,56,21
163975,118040,86,11
13617,10001,1,27
113857,82223,11,16
169690,122094,41,29
75967,54990,79,13
122384,88348,79,2
115765,83620,70,18
37265,27143,8,11
77322,56014,29,26
23341,16994,3,8
64096,46437,29,29
75403,54573,0,28
105991,76513,40,37
146768,105765,40,15
106544,76922,3,13
99723,72017,14,20
74855,54167,1,12
130438,94096,157,11
56233,40683,130,11
107590,77682,54,11
149977,108064,14,0
14670,10753,8,1
84014,60818,40,1
126852,91561,41,21
54464,39404,26,20
45872,33319,101,15
44507,32351,120,18
117033,84517,117,35
125950,90903,21,19
154549,111355,87,20
85363,61772,71,20
166965,120172,69,0
164487,118423,8,14
86243,62390,19,21
76361,55275,87,46
151161,108942,0,11
165311,118992,117,14
161610,116390,5,14
24075,17526,144,26
83643,60550,29,12
80271,58186,3,11
40803,29633,83,11
62069,44939,41,0
179184,128972,75,27
20486,14965,87,25
135331,97565,13,21
153381,110540,56,37
135276,97526,120,12
60700,43951,79,40
110349,79639,9,26
90426,65315,8,2
101078,73011,19,0
59463,43042,3,7
164672,118555,2,29
147049,105949,207,24
154446,111286,13,28
155503,112029,18,20
173591,124946,2,21
180610,130002,43,21
88798,64170,147,20
186908,134495,48,1
144421,104076,22,19
57952,41950,22,40
97292,70280,0,12
41822,30380,8,19
51191,37071,40,11
81196,58820,129,28
99822,72089,40,51
35494,25861,50,29
35403,25796,26,7
35731,26027,14,12
51108,37000,8,33
54932,39742,40,0
57417,41558,87,20
56491,40876,3,8
64427,46675,38,20
54566,39481,13,36
96361,69623,20,0
123388,89079,26,29
130375,94050,8,6
181075,130349,117,2
121373,87594,87,45
144691,104282,4,36
23420,17055,43,26
151282,109030,43,25
120112,86719,94,17
151293,109037,27,28
60761,43999,72,27
161281,116168,70,41
69374,50242,86,20
83723,60608,70,19
3760,2814,58,20
51299,37145,79,13
131400,94768,19,20
184922,133111,18,21
45686,33180,41,11
158640,114321,27,36
59533,43103,43,27
34536,25183,27,10
6908,5123,10,47
104989,75779,10,0
142983,103042,43,11
118693,85698,2,0
176617,127128,185,25
155366,111932,2,21
6628,4913,42,19
57760,41807,94,14
117831,85067,87,9
172026,123779,2,34
23011,16749,29,28
60161,43554,83,19
153014,110267,44,0
15454,11338,3,0
132522,95556,87,12
116769,84331,34,32
19942,14585,2,34
144423,104077,114,21
97526,70435,3,28
122757,88608,42,35
39781,28924,94,19
130227,93947,41,14
9997,7400,29,21
24950,18164,26,28
152824,110135,29,27
47528,34511,0,0
107976,77969,2,21
166671,119956,3,33
141712,102133,41,9
4433,3311,10,11
73897,53485,94,1
49980,36225,41,28
160982,115943,79,11
15197,11151,72,19
130544,94172,87,46
83106,60172,207,4
49557,35925,1,27
48789,35379,12,35
146208,105364,41,19
141159,101730,21,19
96368,69627,3,27
158592,114290,79,4
153555,110668,86,19
79131,57361,1,29
83952,60772,3,28
42089,30573,3,42
103360,74626,209,0
118804,85772,75,36
101282,73161,8,25
50756,36765,43,20
161407,116254,172,6
20479,14958,27,32
77119,55850,10,20
139587,100618,8,34
140765,101447,99,21
84110,60883,5,2
47117,34220,3,12
173630,124976,5,25
104144,75182,72,21
52447,37967,18,12
8382,6223,8,19
22140,16127,94,9
70909,51355,19,0
19614,14354,117,14
63117,45709,79,18
